trade_id,timestamp,counterparty,sector,country,symbol,trade_type,quantity,price,notional,currency,kyc_ok,aml_flag
T00465,2025-01-01 07:45:00,CPTY_E,FinTech,SG,INFY,BUY,2498,143.2,357713.6,GBP,1,0
T00466,2025-01-01 07:46:00,CPTY_B,Broker,UK,EURUSD,SELL,1054,134.11,141351.94,EUR,1,0
T00467,2025-01-01 07:47:00,CPTY_F,Broker,AE,INFY,BUY,485,141.2,68482.0,EUR,1,0
T00468,2025-01-01 07:48:00,CPTY_E,FinTech,SG,GOOG,BUY,732,83.85,61378.2,GBP,1,0
T00469,2025-01-01 07:49:00,CPTY_G,Bank,RU,AAPL,BUY,235,116.94,27480.9,USD,1,0
T00470,2025-01-01 07:50:00,CPTY_A,Bank,US,INFY,BUY,1019,156.49,159463.31,INR,1,0
T00471,2025-01-01 07:51:00,CPTY_E,FinTech,SG,AAPL,SELL,150,117.13,17569.5,GBP,1,0
T00472,2025-01-01 07:52:00,CPTY_F,Broker,AE,INFY,SELL,1949,203.58,396777.42,EUR,1,0
T00473,2025-01-01 07:53:00,CPTY_G,Bank,RU,HDFCBANK,SELL,1155,85.87,99179.85,INR,1,0
T00474,2025-01-01 07:54:00,CPTY_A,Bank,US,AAPL,BUY,1134,152.7,173161.8,INR,1,0
T00475,2025-01-01 07:55:00,CPTY_D,Corporate,IN,USDINR,SELL,2053,95.28,195609.84,EUR,1,0
T00476,2025-01-01 07:56:00,CPTY_C,HedgeFund,DE,GOOG,SELL,2037,99.09,201846.33,GBP,1,0
T00477,2025-01-01 07:57:00,CPTY_F,Broker,AE,TCS,SELL,1672,121.87,203766.64,EUR,1,0
T00478,2025-01-01 07:58:00,CPTY_G,Bank,RU,TCS,BUY,686,63.1,43286.6,GBP,1,0
T00479,2025-01-01 07:59:00,CPTY_B,Broker,UK,USDINR,BUY,1973,160.85,317357.05,GBP,1,0
T00480,2025-01-01 08:00:00,CPTY_D,Corporate,IN,TSLA,BUY,1322,99.03,130917.66,USD,1,0
T00481,2025-01-01 08:01:00,CPTY_A,Bank,US,INFY,SELL,56,147.51,8260.56,INR,1,0
T00482,2025-01-01 08:02:00,CPTY_B,Broker,UK,GOOG,SELL,1226,89.64,109898.64,GBP,1,0
T00483,2025-01-01 08:03:00,CPTY_B,Broker,UK,GOOG,SELL,1697,46.16,78333.52,INR,1,0
T00484,2025-01-01 08:04:00,CPTY_D,Corporate,IN,INFY,SELL,199,72.89,14505.11,USD,0,0
T00485,2025-01-01 08:05:00,CPTY_A,Bank,US,HDFCBANK,SELL,1411,107.18,151230.98,EUR,1,0
T00486,2025-01-01 08:06:00,CPTY_B,Broker,UK,TCS,BUY,1507,144.39,217595.73,USD,1,0
T00487,2025-01-01 08:07:00,CPTY_C,HedgeFund,DE,USDINR,SELL,1538,176.0,270688.0,GBP,1,0
T00488,2025-01-01 08:08:00,CPTY_E,FinTech,SG,AAPL,BUY,1885,95.18,179414.3,INR,1,0
T00489,2025-01-01 08:09:00,CPTY_B,Broker,UK,INFY,SELL,571,96.38,55032.98,INR,1,0
T00490,2025-01-01 08:10:00,CPTY_C,HedgeFund,DE,AAPL,SELL,1567,82.58,129402.86,USD,1,0
T00491,2025-01-01 08:11:00,CPTY_E,FinTech,SG,EURUSD,BUY,1591,124.61,198254.51,GBP,0,0
T00492,2025-01-01 08:12:00,CPTY_E,FinTech,SG,INFY,BUY,251,143.44,36003.44,INR,1,0
T00493,2025-01-01 08:13:00,CPTY_E,FinTech,SG,USDINR,SELL,1293,173.53,224374.29,USD,1,0
T00494,2025-01-01 08:14:00,CPTY_B,Broker,UK,MSFT,SELL,984,87.87,86464.08,GBP,1,0
T00495,2025-01-01 08:15:00,CPTY_G,Bank,RU,TCS,SELL,157,57.29,8994.53,EUR,1,0
T00496,2025-01-01 08:16:00,CPTY_B,Broker,UK,EURUSD,SELL,1760,168.42,296419.2,USD,1,0
T00497,2025-01-01 08:17:00,CPTY_A,Bank,US,AAPL,BUY,916,93.25,85417.0,GBP,1,0
T00498,2025-01-01 08:18:00,CPTY_G,Bank,RU,USDINR,SELL,1056,146.48,154682.88,EUR,1,0
T00499,2025-01-01 08:19:00,CPTY_E,FinTech,SG,EURUSD,BUY,258,109.53,28258.74,GBP,1,0
T00500,2025-01-01 08:20:00,CPTY_E,FinTech,SG,TCS,BUY,1780,120.04,213671.2,INR,1,0
T00501,2025-01-01 08:21:00,CPTY_E,FinTech,SG,INFY,SELL,1162,127.12,147713.44,INR,1,0
T00502,2025-01-01 08:22:00,CPTY_F,Broker,AE,INFY,SELL,1408,154.95,218169.6,USD,1,0
T00503,2025-01-01 08:23:00,CPTY_C,HedgeFund,DE,TCS,BUY,2289,152.6,349301.4,INR,1,0
T00504,2025-01-01 08:24:00,CPTY_E,FinTech,SG,INFY,BUY,1060,35.92,38075.2,INR,1,0
T00505,2025-01-01 08:25:00,CPTY_C,HedgeFund,DE,TSLA,BUY,2736,92.96,254338.56,INR,1,0
T00506,2025-01-01 08:26:00,CPTY_B,Broker,UK,EURUSD,SELL,1034,167.8,173505.2,EUR,1,0
T00507,2025-01-01 08:27:00,CPTY_G,Bank,RU,TSLA,BUY,406,47.2,19163.2,USD,1,0
T00508,2025-01-01 08:28:00,CPTY_B,Broker,UK,AAPL,SELL,656,72.3,47428.8,GBP,1,0
T00509,2025-01-01 08:29:00,CPTY_D,Corporate,IN,GOOG,SELL,125,96.68,12085.0,EUR,1,0
T00510,2025-01-01 08:30:00,CPTY_D,Corporate,IN,EURUSD,SELL,1065,41.7,44410.5,USD,0,0
T00511,2025-01-01 08:31:00,CPTY_F,Broker,AE,GOOG,BUY,752,69.91,52572.32,GBP,1,0
T00512,2025-01-01 08:32:00,CPTY_F,Broker,AE,USDINR,SELL,500,104.6,52300.0,GBP,1,0
T00513,2025-01-01 08:33:00,CPTY_B,Broker,UK,USDINR,SELL,1170,69.92,81806.4,GBP,1,0
T00514,2025-01-01 08:34:00,CPTY_F,Broker,AE,INFY,SELL,1860,100.85,187581.0,EUR,1,0
T00515,2025-01-01 08:35:00,CPTY_B,Broker,UK,INFY,SELL,433,39.45,17081.85,EUR,1,0
T00516,2025-01-01 08:36:00,CPTY_C,HedgeFund,DE,INFY,BUY,1213,120.35,145984.55,INR,1,0
T00517,2025-01-01 08:37:00,CPTY_C,HedgeFund,DE,USDINR,SELL,613,105.87,64898.31,GBP,1,0
T00518,2025-01-01 08:38:00,CPTY_C,HedgeFund,DE,MSFT,SELL,2289,135.87,311006.43,INR,1,0
T00519,2025-01-01 08:39:00,CPTY_G,Bank,RU,TCS,BUY,721,71.23,51356.83,GBP,1,0
T00520,2025-01-01 08:40:00,CPTY_A,Bank,US,INFY,BUY,894,103.07,92144.58,GBP,1,0
T00521,2025-01-01 08:41:00,CPTY_D,Corporate,IN,INFY,SELL,1134,117.68,133449.12,EUR,1,0
T00522,2025-01-01 08:42:00,CPTY_B,Broker,UK,EURUSD,SELL,921,100.75,92790.75,GBP,1,0
T00523,2025-01-01 08:43:00,CPTY_B,Broker,UK,MSFT,BUY,1762,111.48,196427.76,EUR,1,0
T00524,2025-01-01 08:44:00,CPTY_A,Bank,US,EURUSD,BUY,85,104.34,8868.9,EUR,0,0
T00525,2025-01-01 08:45:00,CPTY_A,Bank,US,MSFT,SELL,897,24.73,22182.81,GBP,1,0
T00526,2025-01-01 08:46:00,CPTY_F,Broker,AE,USDINR,BUY,1127,58.89,66369.03,EUR,1,0
T00527,2025-01-01 08:47:00,CPTY_A,Bank,US,EURUSD,BUY,1775,117.09,207834.75,INR,1,0
T00528,2025-01-01 08:48:00,CPTY_F,Broker,AE,USDINR,SELL,45,136.77,6154.65,EUR,1,0
T00529,2025-01-01 08:49:00,CPTY_G,Bank,RU,INFY,SELL,2113,90.0,190170.0,GBP,1,0
T00530,2025-01-01 08:50:00,CPTY_F,Broker,AE,AAPL,BUY,892,132.43,118127.56,EUR,1,0
T00531,2025-01-01 08:51:00,CPTY_E,FinTech,SG,AAPL,BUY,2043,33.5,68440.5,INR,1,0
T00532,2025-01-01 08:52:00,CPTY_G,Bank,RU,GOOG,BUY,127,83.57,10613.39,INR,1,0
T00533,2025-01-01 08:53:00,CPTY_G,Bank,RU,USDINR,BUY,753,131.19,98786.07,GBP,1,0
T00534,2025-01-01 08:54:00,CPTY_A,Bank,US,AAPL,SELL,2048,155.83,319139.84,USD,1,0
T00535,2025-01-01 08:55:00,CPTY_C,HedgeFund,DE,INFY,SELL,346,67.77,23448.42,INR,1,0
T00536,2025-01-01 08:56:00,CPTY_B,Broker,UK,EURUSD,SELL,12,76.3,915.6,GBP,1,0
T00537,2025-01-01 08:57:00,CPTY_B,Broker,UK,MSFT,SELL,352,116.96,41169.92,EUR,1,0
T00538,2025-01-01 08:58:00,CPTY_F,Broker,AE,USDINR,SELL,1437,100.26,144073.62,EUR,1,0
T00539,2025-01-01 08:59:00,CPTY_A,Bank,US,TCS,SELL,929,85.2,79150.8,EUR,1,0
T00540,2025-01-01 09:00:00,CPTY_B,Broker,UK,HDFCBANK,SELL,792,163.95,129848.4,GBP,1,0
T00541,2025-01-01 09:01:00,CPTY_A,Bank,US,HDFCBANK,BUY,1557,86.65,134914.05,EUR,1,0
T00542,2025-01-01 09:02:00,CPTY_B,Broker,UK,USDINR,SELL,914,117.91,107769.74,EUR,1,0
T00543,2025-01-01 09:03:00,CPTY_A,Bank,US,INFY,SELL,44,105.72,4651.68,EUR,1,0
T00544,2025-01-01 09:04:00,CPTY_D,Corporate,IN,INFY,SELL,1510,120.03,181245.3,GBP,1,0
T00545,2025-01-01 09:05:00,CPTY_E,FinTech,SG,AAPL,SELL,369,75.17,27737.73,GBP,1,0
T00546,2025-01-01 09:06:00,CPTY_F,Broker,AE,TSLA,BUY,583,129.92,75743.36,USD,1,0
T00547,2025-01-01 09:07:00,CPTY_D,Corporate,IN,INFY,BUY,2659,63.22,168101.98,INR,1,0
T00548,2025-01-01 09:08:00,CPTY_F,Broker,AE,EURUSD,SELL,1880,178.33,335260.4,USD,1,0
T00549,2025-01-01 09:09:00,CPTY_F,Broker,AE,INFY,SELL,627,95.76,60041.52,EUR,1,0
T00550,2025-01-01 09:10:00,CPTY_B,Broker,UK,GOOG,SELL,1202,118.71,142689.42,EUR,1,0
T00551,2025-01-01 09:11:00,CPTY_D,Corporate,IN,TCS,SELL,1246,84.33,105075.18,INR,1,0
T00552,2025-01-01 09:12:00,CPTY_G,Bank,RU,EURUSD,BUY,1497,85.22,127574.34,EUR,1,0
T00553,2025-01-01 09:13:00,CPTY_F,Broker,AE,MSFT,SELL,1301,98.83,128577.83,GBP,1,0
T00554,2025-01-01 09:14:00,CPTY_A,Bank,US,MSFT,BUY,418,150.48,62900.64,EUR,1,0
T00555,2025-01-01 09:15:00,CPTY_E,FinTech,SG,EURUSD,BUY,523,154.98,81054.54,EUR,1,0
T00556,2025-01-01 09:16:00,CPTY_C,HedgeFund,DE,EURUSD,SELL,1844,108.93,200866.92,USD,1,0
T00557,2025-01-01 09:17:00,CPTY_F,Broker,AE,TSLA,SELL,1416,125.81,178146.96,USD,1,0
T00558,2025-01-01 09:18:00,CPTY_E,FinTech,SG,USDINR,BUY,842,93.95,79105.9,INR,1,0
T00559,2025-01-01 09:19:00,CPTY_B,Broker,UK,EURUSD,SELL,1474,17.62,25971.88,INR,1,0
T00560,2025-01-01 09:20:00,CPTY_E,FinTech,SG,AAPL,SELL,985,84.46,83193.1,GBP,1,0
T00561,2025-01-01 09:21:00,CPTY_F,Broker,AE,AAPL,SELL,381,116.28,44302.68,GBP,1,0
T00562,2025-01-01 09:22:00,CPTY_G,Bank,RU,AAPL,BUY,498,134.5,66981.0,USD,1,0
T00563,2025-01-01 09:23:00,CPTY_A,Bank,US,HDFCBANK,SELL,1762,120.52,212356.24,USD,1,0
T00564,2025-01-01 09:24:00,CPTY_E,FinTech,SG,AAPL,BUY,1580,120.65,190627.0,INR,1,0
T00565,2025-01-01 09:25:00,CPTY_A,Bank,US,INFY,SELL,1640,130.17,213478.8,EUR,1,0
T00566,2025-01-01 09:26:00,CPTY_G,Bank,RU,GOOG,SELL,1281,142.81,182939.61,GBP,1,0
T00567,2025-01-01 09:27:00,CPTY_D,Corporate,IN,USDINR,SELL,869,70.2,61003.8,INR,1,0
T00568,2025-01-01 09:28:00,CPTY_A,Bank,US,EURUSD,BUY,366,87.68,32090.88,GBP,1,0
T00569,2025-01-01 09:29:00,CPTY_A,Bank,US,GOOG,SELL,514,108.53,55784.42,EUR,1,0
T00570,2025-01-01 09:30:00,CPTY_F,Broker,AE,TSLA,BUY,1527,137.5,209962.5,USD,1,0
T00571,2025-01-01 09:31:00,CPTY_C,HedgeFund,DE,USDINR,SELL,286,69.49,19874.14,INR,1,0
T00572,2025-01-01 09:32:00,CPTY_G,Bank,RU,TSLA,BUY,1663,92.25,153411.75,INR,1,0
T00573,2025-01-01 09:33:00,CPTY_C,HedgeFund,DE,GOOG,SELL,1508,50.43,76048.44,EUR,1,0
T00574,2025-01-01 09:34:00,CPTY_F,Broker,AE,MSFT,BUY,2088,47.65,99493.2,INR,1,0
T00575,2025-01-01 09:35:00,CPTY_E,FinTech,SG,AAPL,BUY,1415,107.35,151900.25,EUR,1,0
T00576,2025-01-01 09:36:00,CPTY_A,Bank,US,MSFT,BUY,1167,80.33,93745.11,INR,1,0
T00577,2025-01-01 09:37:00,CPTY_E,FinTech,SG,AAPL,BUY,1381,120.22,166023.82,USD,1,0
T00578,2025-01-01 09:38:00,CPTY_D,Corporate,IN,USDINR,BUY,1313,79.64,104567.32,EUR,1,0
T00579,2025-01-01 09:39:00,CPTY_G,Bank,RU,AAPL,BUY,444,83.63,37131.72,GBP,1,0
T00580,2025-01-01 09:40:00,CPTY_B,Broker,UK,TCS,SELL,342,144.84,49535.28,EUR,0,0
T00581,2025-01-01 09:41:00,CPTY_C,HedgeFund,DE,GOOG,BUY,737,106.21,78276.77,INR,1,0
T00582,2025-01-01 09:42:00,CPTY_C,HedgeFund,DE,INFY,BUY,1660,65.31,108414.6,EUR,1,0
T00583,2025-01-01 09:43:00,CPTY_F,Broker,AE,HDFCBANK,SELL,76,67.23,5109.48,USD,1,0
T00584,2025-01-01 09:44:00,CPTY_C,HedgeFund,DE,HDFCBANK,SELL,1210,107.74,130365.4,INR,1,0
T00585,2025-01-01 09:45:00,CPTY_D,Corporate,IN,GOOG,SELL,1312,95.87,125781.44,INR,1,0
T00586,2025-01-01 09:46:00,CPTY_B,Broker,UK,EURUSD,SELL,951,94.63,89993.13,EUR,1,0
T00587,2025-01-01 09:47:00,CPTY_G,Bank,RU,TSLA,SELL,1772,149.45,264825.4,EUR,1,0
T00588,2025-01-01 09:48:00,CPTY_G,Bank,RU,USDINR,BUY,1070,107.89,115442.3,INR,1,0
T00589,2025-01-01 09:49:00,CPTY_D,Corporate,IN,EURUSD,BUY,1492,148.16,221054.72,INR,0,0
T00590,2025-01-01 09:50:00,CPTY_B,Broker,UK,INFY,BUY,1000,124.05,124050.0,GBP,1,0
T00591,2025-01-01 09:51:00,CPTY_F,Broker,AE,MSFT,SELL,559,51.17,28604.03,GBP,1,0
T00592,2025-01-01 09:52:00,CPTY_A,Bank,US,EURUSD,BUY,637,158.1,100709.7,USD,1,0
T00593,2025-01-01 09:53:00,CPTY_C,HedgeFund,DE,HDFCBANK,BUY,1497,54.45,81511.65,USD,1,0
T00594,2025-01-01 09:54:00,CPTY_B,Broker,UK,EURUSD,BUY,1536,57.13,87751.68,INR,1,0
T00595,2025-01-01 09:55:00,CPTY_B,Broker,UK,TCS,SELL,1301,63.92,83159.92,USD,1,0
T00596,2025-01-01 09:56:00,CPTY_B,Broker,UK,TSLA,BUY,48,165.71,7954.08,INR,1,0
T00597,2025-01-01 09:57:00,CPTY_B,Broker,UK,TSLA,SELL,737,124.13,91483.81,EUR,1,0
T00598,2025-01-01 09:58:00,CPTY_E,FinTech,SG,TCS,SELL,1032,59.91,61827.12,INR,1,0
T00599,2025-01-01 09:59:00,CPTY_D,Corporate,IN,EURUSD,SELL,817,60.23,49207.91,GBP,1,0
T00600,2025-01-01 10:00:00,CPTY_C,HedgeFund,DE,TCS,SELL,2930,131.38,384943.4,INR,0,0
T00601,2025-01-01 10:01:00,CPTY_A,Bank,US,USDINR,SELL,1017,121.88,123951.96,EUR,1,0
T00602,2025-01-01 10:02:00,CPTY_C,HedgeFund,DE,TCS,SELL,1572,128.73,202363.56,USD,1,1
T00603,2025-01-01 10:03:00,CPTY_E,FinTech,SG,TSLA,BUY,1538,123.67,190204.46,USD,1,0
T00604,2025-01-01 10:04:00,CPTY_C,HedgeFund,DE,EURUSD,SELL,1081,161.96,175078.76,GBP,1,0
T00605,2025-01-01 10:05:00,CPTY_B,Broker,UK,TSLA,SELL,1131,102.04,115407.24,EUR,1,0
T00606,2025-01-01 10:06:00,CPTY_D,Corporate,IN,TSLA,SELL,1138,109.76,124906.88,GBP,1,0
T00607,2025-01-01 10:07:00,CPTY_C,HedgeFund,DE,USDINR,SELL,280,66.86,18720.8,INR,1,0
T00608,2025-01-01 10:08:00,CPTY_B,Broker,UK,TCS,BUY,917,34.27,31425.59,EUR,1,0
T00609,2025-01-01 10:09:00,CPTY_F,Broker,AE,EURUSD,SELL,1016,109.23,110977.68,EUR,1,0
T00610,2025-01-01 10:10:00,CPTY_E,FinTech,SG,AAPL,BUY,8,75.35,602.8,USD,1,0
T00611,2025-01-01 10:11:00,CPTY_G,Bank,RU,AAPL,BUY,2025,122.31,247677.75,INR,1,0
T00612,2025-01-01 10:12:00,CPTY_B,Broker,UK,TSLA,BUY,1398,145.61,203562.78,EUR,1,0
T00613,2025-01-01 10:13:00,CPTY_A,Bank,US,TSLA,SELL,351,49.7,17444.7,GBP,1,0
T00614,2025-01-01 10:14:00,CPTY_A,Bank,US,USDINR,SELL,1789,96.96,173461.44,USD,1,0
T00615,2025-01-01 10:15:00,CPTY_A,Bank,US,EURUSD,SELL,331,183.58,60764.98,USD,1,0
T00616,2025-01-01 10:16:00,CPTY_A,Bank,US,EURUSD,SELL,286,107.39,30713.54,GBP,1,0
T00617,2025-01-01 10:17:00,CPTY_A,Bank,US,EURUSD,SELL,847,85.7,72587.9,EUR,1,0
T00618,2025-01-01 10:18:00,CPTY_A,Bank,US,MSFT,BUY,769,161.34,124070.46,EUR,0,0
T00619,2025-01-01 10:19:00,CPTY_B,Broker,UK,EURUSD,SELL,139,89.33,12416.87,GBP,0,0
T00620,2025-01-01 10:20:00,CPTY_C,HedgeFund,DE,HDFCBANK,BUY,656,123.54,81042.24,GBP,1,0
T00621,2025-01-01 10:21:00,CPTY_D,Corporate,IN,USDINR,BUY,278,118.49,32940.22,EUR,1,0
T00622,2025-01-01 10:22:00,CPTY_C,HedgeFund,DE,MSFT,BUY,1151,73.52,84621.52,USD,1,0
T00623,2025-01-01 10:23:00,CPTY_D,Corporate,IN,HDFCBANK,SELL,1340,100.77,135031.8,INR,1,0
T00624,2025-01-01 10:24:00,CPTY_A,Bank,US,AAPL,BUY,2443,92.36,225635.48,USD,1,0
T00625,2025-01-01 10:25:00,CPTY_D,Corporate,IN,HDFCBANK,SELL,234,118.9,27822.6,USD,1,0
T00626,2025-01-01 10:26:00,CPTY_E,FinTech,SG,AAPL,BUY,749,99.97,74877.53,EUR,0,0
T00627,2025-01-01 10:27:00,CPTY_G,Bank,RU,USDINR,SELL,1,124.18,124.18,USD,1,0
T00628,2025-01-01 10:28:00,CPTY_A,Bank,US,INFY,BUY,623,110.64,68928.72,EUR,1,0
T00629,2025-01-01 10:29:00,CPTY_G,Bank,RU,TCS,BUY,2679,90.12,241431.48,EUR,1,0
T00630,2025-01-01 10:30:00,CPTY_E,FinTech,SG,GOOG,SELL,1595,92.75,147936.25,USD,1,0
T00631,2025-01-01 10:31:00,CPTY_C,HedgeFund,DE,GOOG,BUY,480,152.85,73368.0,INR,1,0
T00632,2025-01-01 10:32:00,CPTY_F,Broker,AE,EURUSD,SELL,493,140.3,69167.9,INR,1,0
T00633,2025-01-01 10:33:00,CPTY_G,Bank,RU,GOOG,BUY,576,135.7,78163.2,GBP,1,0
T00634,2025-01-01 10:34:00,CPTY_A,Bank,US,MSFT,SELL,1011,61.84,62520.24,EUR,1,0
T00635,2025-01-01 10:35:00,CPTY_G,Bank,RU,MSFT,SELL,674,127.45,85901.3,INR,1,0
T00636,2025-01-01 10:36:00,CPTY_G,Bank,RU,TCS,BUY,2581,37.43,96606.83,GBP,1,0
T00637,2025-01-01 10:37:00,CPTY_G,Bank,RU,USDINR,SELL,280,46.79,13101.2,EUR,1,0
T00638,2025-01-01 10:38:00,CPTY_C,HedgeFund,DE,EURUSD,SELL,848,136.87,116065.76,INR,1,0
T00639,2025-01-01 10:39:00,CPTY_B,Broker,UK,HDFCBANK,BUY,160,99.52,15923.2,GBP,1,0
T00640,2025-01-01 10:40:00,CPTY_G,Bank,RU,TSLA,BUY,1709,83.17,142137.53,USD,1,0
T00641,2025-01-01 10:41:00,CPTY_C,HedgeFund,DE,GOOG,SELL,1083,107.96,116920.68,EUR,1,0
T00642,2025-01-01 10:42:00,CPTY_F,Broker,AE,HDFCBANK,SELL,1988,57.16,113634.08,GBP,1,0
T00643,2025-01-01 10:43:00,CPTY_A,Bank,US,MSFT,BUY,422,112.79,47597.38,GBP,1,0
T00644,2025-01-01 10:44:00,CPTY_D,Corporate,IN,TCS,SELL,1278,80.51,102891.78,USD,0,0
T00645,2025-01-01 10:45:00,CPTY_B,Broker,UK,MSFT,BUY,459,101.37,46528.83,INR,1,0
T00646,2025-01-01 10:46:00,CPTY_D,Corporate,IN,EURUSD,SELL,130,56.57,7354.1,USD,1,0
T00647,2025-01-01 10:47:00,CPTY_A,Bank,US,MSFT,SELL,1543,54.05,83399.15,USD,1,0
T00648,2025-01-01 10:48:00,CPTY_E,FinTech,SG,TCS,SELL,380,72.9,27702.0,USD,1,0
T00649,2025-01-01 10:49:00,CPTY_C,HedgeFund,DE,HDFCBANK,SELL,628,118.48,74405.44,USD,1,0
T00650,2025-01-01 10:50:00,CPTY_F,Broker,AE,EURUSD,BUY,521,156.89,81739.69,EUR,1,0
T00651,2025-01-01 10:51:00,CPTY_F,Broker,AE,HDFCBANK,BUY,1068,67.67,72271.56,EUR,1,0
T00652,2025-01-01 10:52:00,CPTY_C,HedgeFund,DE,INFY,SELL,1334,156.06,208184.04,INR,1,0
T00653,2025-01-01 10:53:00,CPTY_B,Broker,UK,MSFT,BUY,1520,39.88,60617.6,INR,1,0
T00654,2025-01-01 10:54:00,CPTY_C,HedgeFund,DE,HDFCBANK,SELL,692,110.01,76126.92,INR,1,0
T00655,2025-01-01 10:55:00,CPTY_G,Bank,RU,MSFT,SELL,1485,92.67,137614.95,GBP,1,0
T00656,2025-01-01 10:56:00,CPTY_B,Broker,UK,USDINR,BUY,743,171.81,127654.83,INR,1,0
T00657,2025-01-01 10:57:00,CPTY_A,Bank,US,GOOG,SELL,1532,116.86,179029.52,USD,1,0
T00658,2025-01-01 10:58:00,CPTY_D,Corporate,IN,TCS,SELL,553,55.99,30962.47,GBP,1,1
T00659,2025-01-01 10:59:00,CPTY_D,Corporate,IN,TCS,SELL,1351,131.16,177197.16,EUR,1,0
T00660,2025-01-01 11:00:00,CPTY_C,HedgeFund,DE,TCS,BUY,995,126.75,126116.25,INR,1,0
T00661,2025-01-01 11:01:00,CPTY_C,HedgeFund,DE,GOOG,SELL,1556,133.96,208441.76,GBP,1,0
T00662,2025-01-01 11:02:00,CPTY_C,HedgeFund,DE,USDINR,BUY,214,85.72,18344.08,GBP,1,0
T00663,2025-01-01 11:03:00,CPTY_D,Corporate,IN,INFY,SELL,1400,101.99,142786.0,GBP,1,0
T00664,2025-01-01 11:04:00,CPTY_A,Bank,US,TSLA,BUY,1559,116.84,182153.56,USD,1,0
T00665,2025-01-01 11:05:00,CPTY_F,Broker,AE,USDINR,BUY,722,143.89,103888.58,INR,1,0
T00666,2025-01-01 11:06:00,CPTY_G,Bank,RU,INFY,BUY,616,65.49,40341.84,INR,1,0
T00667,2025-01-01 11:07:00,CPTY_F,Broker,AE,USDINR,BUY,1847,124.68,230283.96,GBP,1,0
T00668,2025-01-01 11:08:00,CPTY_B,Broker,UK,INFY,BUY,1969,110.45,217476.05,INR,1,0
T00669,2025-01-01 11:09:00,CPTY_G,Bank,RU,HDFCBANK,BUY,704,105.74,74440.96,INR,1,0
T00670,2025-01-01 11:10:00,CPTY_E,FinTech,SG,USDINR,SELL,176,45.89,8076.64,INR,1,0
T00671,2025-01-01 11:11:00,CPTY_E,FinTech,SG,AAPL,SELL,496,161.35,80029.6,USD,1,0
T00672,2025-01-01 11:12:00,CPTY_A,Bank,US,TSLA,SELL,571,31.71,18106.41,EUR,1,0
T00673,2025-01-01 11:13:00,CPTY_F,Broker,AE,AAPL,SELL,875,78.07,68311.25,GBP,1,0
T00674,2025-01-01 11:14:00,CPTY_G,Bank,RU,HDFCBANK,BUY,1893,157.94,298980.42,USD,1,0
T00675,2025-01-01 11:15:00,CPTY_A,Bank,US,INFY,BUY,669,110.41,73864.29,EUR,1,0
T00676,2025-01-01 11:16:00,CPTY_D,Corporate,IN,TCS,SELL,1275,98.05,125013.75,INR,1,0
T00677,2025-01-01 11:17:00,CPTY_G,Bank,RU,EURUSD,BUY,815,63.03,51369.45,GBP,1,0
T00678,2025-01-01 11:18:00,CPTY_A,Bank,US,USDINR,BUY,476,62.82,29902.32,GBP,1,0
T00679,2025-01-01 11:19:00,CPTY_D,Corporate,IN,MSFT,BUY,933,42.01,39195.33,EUR,1,0
T00680,2025-01-01 11:20:00,CPTY_C,HedgeFund,DE,INFY,SELL,1165,102.77,119727.05,INR,1,0
T00681,2025-01-01 11:21:00,CPTY_G,Bank,RU,TSLA,SELL,562,89.13,50091.06,GBP,1,0
T00682,2025-01-01 11:22:00,CPTY_D,Corporate,IN,MSFT,SELL,39,133.19,5194.41,INR,0,0
T00683,2025-01-01 11:23:00,CPTY_C,HedgeFund,DE,MSFT,SELL,1649,54.07,89161.43,USD,1,0
T00684,2025-01-01 11:24:00,CPTY_G,Bank,RU,MSFT,BUY,101,63.3,6393.3,GBP,1,0
T00685,2025-01-01 11:25:00,CPTY_F,Broker,AE,MSFT,BUY,1441,113.62,163726.42,EUR,1,0
T00686,2025-01-01 11:26:00,CPTY_E,FinTech,SG,GOOG,BUY,1837,146.78,269634.86,GBP,1,0
T00687,2025-01-01 11:27:00,CPTY_E,FinTech,SG,HDFCBANK,SELL,224,120.57,27007.68,EUR,1,0
T00688,2025-01-01 11:28:00,CPTY_G,Bank,RU,HDFCBANK,BUY,1899,86.64,164529.36,EUR,1,0
T00689,2025-01-01 11:29:00,CPTY_F,Broker,AE,HDFCBANK,SELL,981,93.03,91262.43,USD,1,0
T00690,2025-01-01 11:30:00,CPTY_F,Broker,AE,TSLA,SELL,894,133.04,118937.76,INR,1,0
T00691,2025-01-01 11:31:00,CPTY_D,Corporate,IN,AAPL,BUY,2399,155.26,372468.74,EUR,1,0
T00692,2025-01-01 11:32:00,CPTY_C,HedgeFund,DE,MSFT,BUY,597,110.54,65992.38,EUR,1,0
T00693,2025-01-01 11:33:00,CPTY_C,HedgeFund,DE,TCS,BUY,372,72.38,26925.36,INR,1,0
T00694,2025-01-01 11:34:00,CPTY_A,Bank,US,INFY,SELL,946,71.37,67516.02,GBP,1,0
T00695,2025-01-01 11:35:00,CPTY_E,FinTech,SG,HDFCBANK,SELL,535,109.58,58625.3,USD,1,0
T00696,2025-01-01 11:36:00,CPTY_C,HedgeFund,DE,TCS,SELL,1399,118.88,166313.12,EUR,1,0
T00697,2025-01-01 11:37:00,CPTY_G,Bank,RU,INFY,BUY,1385,50.49,69928.65,EUR,1,0
